Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
Baby Toddy,@crazygirltoddy,2020-12-21T23:56:14.000Z,Corona europeu e FODA-SE,"Comentar o Tweet
Atila Iamarino
@oatila
 · 21 de dez de 2020
Já começa o jogo de culpa atacando o Reino Unido.

Só tem variante quem testa e sequencia o genoma dos seus vírus. Outros países podem ter variantes preocupantes, como nós. Isso é punir quem monitora.

E distanciamento previne qualquer coronavírus.

https://thetimes.co.uk/article/italian-virologist-attacks-uk-for-failing-to-warn-world-of-new-strain-tc90x20hs…
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1351891465589452801/nrPNJAQI_mini.jpg,0,0,0
Luiz LULA Müller,@luizmuller,2020-12-21T23:51:45.000Z,"@DeputadoFederal
 Sem vacina, sem seringa, sem agulha e sem rumo (Por Miguel Nicolelis)","Sem vacina, sem seringa, sem agulha e sem rumo (Por Miguel Nicolelis)
Sem uma ação coordenada de todo o país, envolvendo medidas sincronizadas de isolamento social, bloqueio sanitário das rodovias e uma campanha nacional de vacinação, o Brasil não conseguirá derrotar…
luizmuller.com",https://pbs.twimg.com/card_img/1361573470195302401/YvxIpnQL?format=jpg&name=small,0,2,5
Filipe Domingues,@filipedomingues,2020-12-21T23:59:48.000Z,"O cardeal 
@domoranijoao
 visitou hoje a fábrica da 
@fiocruz
 no Rio de Janeiro, em clara demonstração de apoio ao trabalho que vem sendo realizado na produção de vacinas. 

A vacina produzida ali é a de Oxford/AstraZeneca.","Fiocruz recebe visita do cardeal-arcebispo do Rio de Janeiro
A comitiva da Arquidiocese foi apresentada às ações da Fiocruz na resposta à pandemia de Covid-19. O cardeal planeja somar esforços para promover a vacinação, aproveitando a grande capilaridade da...
agencia.fiocruz.br",https://pbs.twimg.com/card_img/1362217032146649093/TZ9tLj03?format=jpg&name=240x240,1,3,9
PERFIL COM FOTO DE RG,@muriloamati,2020-12-22T23:59:37.000Z,Eu nasci no país em que o atual presidente diz que quem toma vacina pode virar um jacaré.,"Comentar o Tweet
Tangie
@tangerinaleo
 · 22 de dez de 2020
Brigado Brasil twitter.com/rolealeatorio/…",https://pbs.twimg.com/profile_images/1353821840960061440/8AHyVoTB_mini.jpg,0,0,1
Rádio CBN,@CBNoficial,2020-12-22T23:50:43.000Z,"A média móvel de óbitos está em 776, número mais alto desde meados de setembro, indicando alta de 21%. #Covid19 #coronavírus #NoArNaCBN","Com mais 963 mortes por Covid-19, Brasil ultrapassa as 188 mil
A média móvel de óbitos está em 776, número mais alto desde meados de setembro, indicando alta de 21%. Já o total de pessoas contaminadas pelo coronavírus subiu para 7.320.020 desde o início da...
cbn.globoradio.globo.com",https://pbs.twimg.com/card_img/1361427087005913094/xgjp_EPU?format=jpg&name=small,15,46,84
Guilherme Boulos,@GuilhermeBoulos,2020-12-22T23:55:08.000Z,"NOVO EPISÓDIO #CaféComBoulos | E a Vacina? 
Assista no YouTube: https://youtu.be/3lINNP28ezQ",,https://pbs.twimg.com/media/Ep4UuYcW8AAl55p?format=jpg&name=small,12,40,496
Jornal Extra,@jornalextra,2020-12-22T23:50:32.000Z,Fiocruz promete entregar em fevereiro 1 milhão de doses da vacina de Oxford,"Fiocruz promete entregar em fevereiro 1 milhão de doses da vacina de...
A Fiocruz entregará 1 milhão de doses da vacina de Oxford/AstraZeneca na semana de 8 a 12 de fevereiro. A informação foi dada pela presidente da instituição, Nísia Trindade Lima, em audiência...
extra.globo.com",https://pbs.twimg.com/card_img/1361095339093225473/NfOawezu?format=jpg&name=360x360,2,9,47
Robert Anthony,@robertantonny,2020-12-22T23:52:50.000Z,"""Mais de 80 milhões de pessoas foram vacinadas em 3 meses quando o Brasil tinha um governo que cuidava das pessoas. Ninguém virou jacaré"". (Lula, ao lembrar a pandemia da gripe suína que atingiu o Brasil entre 2009 e 2010).",,https://pbs.twimg.com/media/Ep4UZ_LXYAEYpam?format=jpg&name=small,0,1,11
diana,@lsdiana,2020-12-22T23:49:50.000Z,Poderoso $$$ pedindo prioridade pra ser vacinado enquanto convence o povo a ser contra a vacinação.,"Comentar o Tweet
andreza matais
@andrezamatais
 · 22 de dez de 2020
EXCLUSIVO. O fura fila do Supremo; por @RafaMoraesMoura 
STF pede a Fiocruz para 'reservar' doses de vacina para 7 mil servidores @estadao:  https://saude.estadao.com.br/noticias/geral,stf-pede-a-fiocruz-para-reservar-doses-de-vacina-para-7-mil-servidores,70003560856?utm_source=estadao:twitter&utm_medium=link…
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1361095995703111682/ZRhMMEY5_mini.jpg,0,0,6
Conexão Política,@conexaopolitica,2020-12-22T17:39:02.000Z,Senador propõe prisão de até oito anos para quem não tomar vacina,"Senador propõe prisão de até oito anos para quem não tomar vacina
O senador Ângelo Coronel (PSD-BA) apresentou um projeto de lei (PL 5.555/2020) que altera o Código Penal e pune com até oito anos de prisão todo cidadão brasileiro que “deixar de se submeter, sem...
conexaopolitica.com.br",https://pbs.twimg.com/card_img/1362366519158530050/hJElaurB?format=jpg&name=small,1000,534,1300
Leandro Prazeres,@PrazeresLeandro,2020-12-22T23:59:19.000Z,STF pediu 7 mil doses de vacina contra Covid-19 para imunizar ministros e funcionários à Fiocruz. Doses seriam destinadas a uma campanha de vacinação separada da do restante da população brasileira.,"STF pediu 7 mil doses de vacina contra Covid-19 para imunizar ministros e funcionários
O pedido foi feito à Fundação Oswaldo Cruz (Fiocruz), que desenvolve vacina junto com o laboratório AstraZeneca e a Universidade de Oxford
oglobo.globo.com",https://pbs.twimg.com/card_img/1361844452147478529/L4UlGVf2?format=jpg&name=small,9,20,36
João Doria,@jdoriajr,2020-12-22T23:57:42.000Z,O Brasil tem pressa para salvar vidas,"Capitais e grandes prefeituras se mobilizam para comprar CoronaVac
A Frente Nacional de Prefeitos (FNP) divulgou nesta tarde comunicado de que deve assinar amanhã um protocolo de intenções com o Instituto Butantan, de São Paulo
valorinveste.globo.com",https://pbs.twimg.com/card_img/1361460820568326147/PI7dznYC?format=jpg&name=small,535,110,1300
jp,@fernandesjoaop,2020-12-22T23:58:05.000Z,"Bora corona, faça seu trabalho rápido por favor","Comentar o Tweet
Nikolas Ferreira
@nikolas_dm
 · 22 de dez de 2020
Belo Horizonte agora. 
Não à vacina obrigatória!",https://pbs.twimg.com/profile_images/1308041716017041408/nv0C3xe3_mini.jpg,0,2,2
Gazeta do Povo,@gazetadopovo,2020-12-22T23:53:32.000Z,STF pede para Fiocruz “reservar” vacina contra Covid-19 para 7 mil servidores,"STF pede para Fiocruz ""reservar"" vacina contra Covid-19 para 7 mil servidores
STF pediu a Fiocruz para “verificar a possibilidade de reserva de doses” para 7 mil pessoas, entre ministros, servidores e colaboradores.
gazetadopovo.com.br",https://pbs.twimg.com/card_img/1361639431866884096/dTcXTSpl?format=jpg&name=small,289,307,858
Vipper17,@Vipper171,2020-12-22T23:57:32.000Z,"- Camara de SP aprova aumento do salário do Arrombado Covas em 47%
- Pfi zer quer que qualquer processo contra sua vacina seja julgado nos usa
- Governo do Bosta pensa colocar o estado em nível vermelho nas festas de final de ano
Mas fiquem tranquilos 

A Luz Venceu!",,https://pbs.twimg.com/media/Ep4Ve49XYAEy8tH?format=jpg&name=360x360,6,5,60
Sérgio Pavarini,@pavarini,2020-12-22T23:50:47.000Z,"Pastor que disse que CoronaVac 'tem HIV dentro dela' é intimado a depor pelo MPCE https://glo.bo/3aBXUSM

Ministério Público pede que Davi Góes apresente documentos que comprovem seu conhecimento no assunto. 

O G1 tentou contato c/ o religioso, mas as ligações ñ foram atendidas","Pastor que disse que CoronaVac 'tem HIV dentro dela' é intimado a depor pelo MPCE
Em vídeo compartilhado em redes sociais, pastor Davi Góes disse também que a vacina desenvolvida na China altera o DNA e causa câncer. Ministério Público pede pastor apresente documentos que compro...
g1.globo.com",https://pbs.twimg.com/card_img/1359878744513650688/j_fgnjBY?format=jpg&name=small,16,23,130
Ângelo Lelio,@angelolelio,2020-12-22T23:49:24.000Z,Pastor que disse que CoronaVac 'tem HIV dentro dela' é intimado a depor pelo MPCE | Ceará | G1,"Pastor que disse que CoronaVac 'tem HIV dentro dela' é intimado a depor pelo MPCE
Em vídeo compartilhado em redes sociais, pastor Davi Góes disse também que a vacina desenvolvida na China altera o DNA e causa câncer. Ministério Público pede pastor apresente documentos que compro...
g1.globo.com",https://pbs.twimg.com/card_img/1359878744513650688/j_fgnjBY?format=jpg&name=small,1,6,3
O Mago,@7U15exe,2020-12-22T23:57:07.000Z,Há rumores de que a Grã-Bretanha possa enfrentar escassez de alimentos se as restrições comerciais postas em prática para desacelerar a disseminação de uma nova cepa do coronavírus não forem suspensas logo. Quanto tempo para isso vir pra cá?,"1:09
91 visualizações",https://pbs.twimg.com/ext_tw_video_thumb/1341533149898092544/pu/img/QFN4ME2mAbGZah8Y.jpg,1,2,6
Douglas Gomes,@verdouglasgomes,2020-12-22T23:53:39.000Z,"Debaixo de chuva, estivemos nos posicionando contra a obrigatoriedade da vacina e contra o lockdown no Rio de Janeiro.

Não irão nos calar!
@majorelitusalem
 
@AlanLopesRio
 
@AlanLopesRio",,https://pbs.twimg.com/media/Ep4UlLQWMAEGvIN?format=jpg&name=360x360,2,8,90
ʙʀᴜɴᴀ,@brufferrari,2020-12-22T23:52:48.000Z,eu depois da vacina,,https://pbs.twimg.com/media/Ep4UZRjW4AEDW5Z?format=jpg&name=medium,2,0,6
ojsilva38,@ojsilva38,2020-12-22T23:56:37.000Z,"Corpo esfaqueado de cientista russo, que desenvolvia vacina contra covid-19, é encontrado após 'queda' do 14º andar — Conexão Política","Corpo esfaqueado de cientista russo, que desenvolvia vacina contra covid-19, é encontrado após...
O corpo esfaqueado de um biólogo russo e proeminente cientista, conhecido por ser um dos pesquisadores com mais estudos sobre o câncer, foi encontrado neste domingo (20), depois de sofrer uma ‘queda’...
conexaopolitica.com.br",https://pbs.twimg.com/card_img/1361936334852653058/2Vwpa94f?format=jpg&name=small,1,6,17
João Loque,@JoaoLoque,2020-12-22T23:53:53.000Z,"""Tais ações também contribuem com o país, pois permitem a utilização dos recursos humanos e materiais disponíveis no Tribunal para ajudar a desafogar outras estruturas de saúde"". Em vez de reservar vacina, que tal ceder essa estrutura pra vacinar o povo?","Fiocruz nega pedidos de 'reserva' de vacina contra a covid-19 para ministros do STF e STJ - Saúde -...
Instituição informou à reportagem do 'Estadão' que a produção de imunizantes será ‘integralmente destinada’ ao Ministério da Saúde
saude.estadao.com.br",https://pbs.twimg.com/card_img/1360430704803401738/zFWyexvN?format=jpg&name=small,3,2,21
Janaína Figueiredo,@janafig,2020-12-22T23:53:29.000Z,"E ainda temos... Ambulantes vendem CoronaVac falsificada por 50 reais na Zona Norte do Rio https://veja.abril.com.br/brasil/ambulantes-vendem-coronavac-falsificada-por-50-reais-no-zona-norte-do-rio/… a través de 
@VEJA","Polícia Federal e Anvisa investigam suposta venda de CoronaVac no Rio
Produtor cultural afirmou que registrou a ‘vacina’ contra a Covid-19, que ainda não está disponível ou à venda, em foto que viralizou nas redes sociais
veja.abril.com.br",https://pbs.twimg.com/card_img/1362157038843949056/oNuBDgxa?format=jpg&name=small,2,1,4
Zilá Fusaro⚘,@FusaroZila,2020-12-22T23:54:18.000Z,"""BioNTech diz que é provável que vacina funcione contra nova cepa da Covid-19""","Covid-19
BioNTech diz que é provável que vacina funcione contra nova cepa da Covid-19",https://pbs.twimg.com/semantic_core_img/1341344095051005966/H4m-pp5c?format=jpg&name=small,0,0,3
Diogo Blazkowski,@DiogoBlazkowski,2020-12-22T23:59:07.000Z,"Reserva a vacina pros ministros do 5TF, 
@fiocruz
. Nunca te pedi nada. Mas tenha certeza que todos os ministros do 5TF vão tomar certinho. Tenham certeza disso, pois vai que algum deles fica sem.","Comentar o Tweet
Gazeta do Povo
@gazetadopovo
 · 22 de dez de 2020
STF pede para Fiocruz “reservar” vacina contra Covid-19 para 7 mil servidores https://gazetadopovo.com.br/republica/breves/stf-fiocruz-reservar-vacina-contra-covid-19-para-7-mil-servidores/?utm_source=twitter&utm_medium=midia-social&utm_campaign=gazeta-do-povo…",https://pbs.twimg.com/profile_images/1301986911586856961/G1tqJOuu_mini.jpg,2,2,8
Jornal da Cidade Online,@JornalDaCidadeO,2020-12-23T23:38:51.000Z,Inacreditável!,"STF tenta ""furar a fila"" e pede 7 mil reservas de vacina ao Instituto Fiocruz
O Supremo Tribunal Federal pediu à Fiocruz que fossem reservadas vacinas para imunização de 7 mil servidores do Tribunal e do Conselho Nacional de Justiça. No documento, o STF questiona a possibili...
jornaldacidadeonline.com.br",https://pbs.twimg.com/card_img/1362262752891404290/7xOOETyL?format=jpg&name=small,140,272,1000
VEJA,@VEJA,2020-12-23T23:42:27.000Z,Cientistas isolam anticorpo de lhama eficaz contra o coronavírus https://veja.abril.com.br/ciencia/cientistas-isolam-anticorpo-de-lhama-eficaz-contra-o-coronavirus/…,,https://pbs.twimg.com/media/Ep9bk4TWMAIB8vF?format=jpg&name=small,25,75,678
petit.,@belpetit,2020-12-23T23:52:20.000Z,E posso voltar a usar batom vermelho sem ser confundida com o Coronga,,https://pbs.twimg.com/media/Ep9d4bwW4AIP3jZ?format=jpg&name=900x900,5,0,55
George S Patton,@Jambock67,2020-12-23T23:56:21.000Z,"Fiasco.
Diretor da sociedade paulista de Infectologia diz que ‘ficou muito feio’ para o governo Doria a baixa eficácia da Coronavac “50% de chance de ficar doente” https://terrabrasilnoticias.com/2020/12/diretor-da-sociedade-paulista-infectologia-diz-que-ficou-muito-feio-para-o-governo-doria-a-baixa-eficacia-da-coronavac-50-de-chance-de-ficar-doente/… via 
@TerraBrasilnot","Diretor da sociedade paulista de Infectologia diz que ‘ficou muito feio’ para o governo Doria a...
A indicação de reduzida eficácia da vacina chinesa rebatizada de Coronavac, atingindo apenas o mínimo
terrabrasilnoticias.com",https://pbs.twimg.com/card_img/1362208017698193410/y-cabY_0?format=jpg&name=small,2,46,83
Verdade dos Fatos,@v_dosfatos,2020-12-23T23:55:16.000Z,"Em resposta a 
@v_dosfatos","06) ... até hoje, há contovérsias e desconfianças, e nessa esteira, o adiamento, pela terceira vez, da divulgação dos dados sobre a CORONOVAC, provocam ainda mais incertezas e desconfianças da comunidade científica.",https://abs-0.twimg.com/emoji/v2/72x72/1f447.png,2,48,356
,@ley5814,2020-12-23T23:49:02.000Z,"“Nóis” que somos leigos NUNCA acreditamos nesta Vachina.

Sério que a comunidade “científica” só agora resolveu dar sua opinião?
São covarde e omissos!

Igualmente CONSELHO REGIONAL DE MEDICINA/CRM","Comentar o Tweet
caio
@canalCCore2
 · 23 de dez de 2020
Comunidade científica desconfia que há algo errado com a Coronavac
Até a galera que curte uma vacina está achando ruim
*resumo feito por rede DestiBert
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1344406956384120837/3m7VzrOS_mini.jpg,0,6,14
Jornal O Globo,@JornalOGlobo,2020-12-23T13:51:02.000Z,Beyoncé doa 500 mil dólares para abater dívidas hipotecárias de americanos,"Beyoncé doa 500 mil dólares para abater dívidas hipotecárias de americanos
Estrela fez a doação por meio de sua fundação, BeyGood: 'Muitas famílias foram afetadas pela pandemia', diz nota da organização
oglobo.globo.com",https://pbs.twimg.com/card_img/1362144514488549381/2hMhqGVA?format=jpg&name=small,47,133,1500
Samy Dana,@samydana,2020-12-23T21:09:28.000Z,Pq não divulgou os resultados ? Esse negócio que o contrato não permite expor dados técnicos ao público e ao escrutínio dos pares é um absurdo e bala a reputação do Butantan,"Comentar o Tweet
João Doria
@jdoriajr
 · 23 de dez de 2020
Dia histórico para a ciência brasileira 
 twitter.com/UOLNoticias/st…",https://pbs.twimg.com/profile_images/1293278473893687302/ntjlziyJ_mini.jpg,187,389,4400
BBC News Brasil,@bbcbrasil,2020-12-23T23:59:04.000Z,Reino Unido identifica dois casos de covid-19 com nova variante detectada na África do Sul https://bbc.in/3pkHrXg,,https://pbs.twimg.com/media/Ep9fbHZXYAEt9Lk?format=jpg&name=small,6,20,122
João Doria,@jdoriajr,2020-12-23T21:07:19.000Z,Dia histórico para a ciência brasileira ,"Comentar o Tweet
UOL Notícias
@UOLNoticias
 · 23 de dez de 2020
Governo de SP anuncia que CoronaVac tem eficácia pra pedir uso emergencial http://zpr.io/H4XFm",https://pbs.twimg.com/profile_images/1145769146996723712/a2YGX3rT_mini.png,4400,390,1800
Baby Angel,@BrotinheGemeos,2020-12-23T23:54:34.000Z,"avalie seu pet:

raça: Mutante
nome: Anna
raiva: um pouquinho
inteligência: 6/10
beleza: 100000000000/10
tomou vacina? Xim
gosta de crianças? Xim
já mordeu alguém? Xim, ela mode eu
apelido? Mamãe",,https://pbs.twimg.com/media/Ep9eY7yW4AIOcWb?format=jpg&name=small,1,0,3
Gabi,@alfarfalla,2020-12-23T23:59:27.000Z,"Ué. Mas essa desconfiança não era tudo coisa de bolsonarista conspiracionista? 
Vai lá, pandeminion! Confia cegamente na vacina chinesa, vai dar certo!","Comentar o Tweet
exame
@exame
 · 23 de dez de 2020
Comunidade científica desconfia que há algo errado com a Coronavac https://exame.com/brasil/comunidade-cientifica-desconfia-que-ha-algo-errado-com-a-coronavac/…",https://pbs.twimg.com/profile_images/1322956279447506949/w4yi-lsH_mini.jpg,0,1,4
Bruno,@vince_thefirst,2020-12-23T23:55:28.000Z,Eu e o meu amigo branco depois da vacina,"Comentar o Tweet
parece mentira mas não é
@naomentiu
 · 23 de dez de 2020
Um crocodilo melanístico e albino
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1338184537751367686/umBRAPt6_mini.jpg,0,0,2
Valesca Santana,@_santanaV,2020-12-23T23:54:31.000Z,"Nao tem problema com a eficácia da vacina, o problema é o racismo do ser humano.
Se a vacina inglesa errar, tudo bem foi erro. A chinesa, vao querer quebrar a fabrica.
E o Doria que diz que a vacina nao é politica, tentou  antecipar o resultado. Mas a determinação é da Sinovac.","Comentar o Tweet
exame
@exame
 · 23 de dez de 2020
Comunidade científica desconfia que há algo errado com a Coronavac https://exame.com/brasil/comunidade-cientifica-desconfia-que-ha-algo-errado-com-a-coronavac/…",https://pbs.twimg.com/profile_images/1322956279447506949/w4yi-lsH_mini.jpg,0,0,3
"Dara, a irresistível e farofeira",@daradiniz23,2020-12-23T23:59:58.000Z,Doida pra tomar a vacina e poder farofar na praia,"Comentar o Tweet
Danrlei
@odancarvalho
 · 27 de nov de 2020
Se você não conhece isso aqui, meu amigo... 
eu só lamento
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1362254709642432514/v1FdI4F1_mini.jpg,0,0,2
