Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
@BastosJuJu,@BastosJuJu,2021-02-08T23:52:36.000Z,Vdd ele foi objetivo é contra a vacina da coronavac..,"Comentar o Tweet
Caua Venturini
@Cauabh
 · 8 de fev
Agripino o presidente francês é NEGACIONISTA??? twitter.com/letsaguiar/sta…",https://pbs.twimg.com/profile_images/1254924830186582016/utpSuJCK_mini.jpg,,1,3
GVBus,@GVBus,2021-02-08T23:52:48.000Z,"Em resposta a 
@GVBus","Por isso, manter os hábitos reforçados de segurança, com o distanciamento social quando possível, a lavagem das mãos com água e sabão, o uso do álcool em gel, o pagamento com o CartãoGV 
 dentro dos coletivos e, principalmente, o uso da máscara, é essencial!",https://abs-0.twimg.com/emoji/v2/72x72/1f4b3.png,1,,2
PortaldoAmazonas.com,@PortaldoAM,2021-02-08T23:57:57.000Z,"Governo do Amazonas já entregou mais de 61 mil doses da CoronaVac para capital e interior
FOTOS: Arthur Castro
https://portaldoamazonas.com/governo-do-amazonas-ja-entregou-mais-de-61-mil-doses-da-coronavac-para-capital-e-interior…",,https://pbs.twimg.com/media/Etvh2SWXMAEmhBX?format=jpg&name=small,,,2
José Mendes,@ZazaS_,2021-02-08T23:55:11.000Z,"Médico tomou a vacina e morreu em Salvador. Na mídia: ""Causa da morte não foi divulgada.""
Mídia só fala de eficácia...
Mostra os velhinhos felizes, incentivam o gado  24 h",,https://pbs.twimg.com/media/Etvgqq2XEAAAQIo?format=jpg&name=medium,1,23,57
Emerson Damasceno,@EmersonAnomia,2021-02-08T23:46:58.000Z,"URGENTE: Ótima notícia! ⁦
@STF_oficial
⁩ determina que governo federal explicite qual a priorização dos grupos para a Vacina contra a COVID-19. ","Lewandowski manda governo definir ordem de grupos com prioridade para a vacina contra Covid-19
Ministro diz que ordem de preferência entre esses grupos não está clara no Plano Nacional de Imunização e pede que grau de risco seja usado como critério. Prazo é de cinco dias.
g1.globo.com",https://pbs.twimg.com/card_img/1361399705691947015/0M81G3gy?format=jpg&name=small,1,5,36
Jornal da Record,@jornaldarecord,2021-02-08T23:49:32.000Z,"Começou nesta segunda (8), no RJ, a vacinação para os idosos a partir de 89 anos. E o tetracampeão Zagallo foi imunizado #JornalDaRecord #JR24H",,https://pbs.twimg.com/amplify_video_thumb/1358925763597111297/img/XQE3rYUafp3lweGn.jpg,2,4,17
Jornal da Record,@jornaldarecord,2021-02-08T23:49:11.000Z,"Em Manaus, os mesmos cientistas que previram uma segunda onda do coronavírus agora temem uma terceira, causada pelas mutações #JornalDaRecord #JR24H",,https://pbs.twimg.com/amplify_video_thumb/1358925610500857856/img/tBT2Dg7Tf_9EaukU.jpg,4,6,11
ODUCAL,@Oducal,2021-02-08T23:57:52.000Z,"PUC Goiás terá drive-thru de vacina
https://bit.ly/39ZXwwF",,https://pbs.twimg.com/media/Etvhm2lWQAISWv_?format=jpg&name=small,,,2
Mari Jurema,@Mari_Jurema,2021-02-08T23:48:19.000Z,União recorre de decisão da Justiça para não pagar auxílio no Amazonas | Coronavírus | A Crítica | Amazônia - Amazonas - Manaus,"União recorre de decisão da Justiça para não pagar auxílio no Amazonas | Coronavírus
Governo Federal, por meio da AGU, pediu suspensão da ordem da Justiça Federal que ordenou o pagamento de auxílio financeiro de R$ 300. A Justiça entende que o momento é grave no Estado
acritica.com",https://pbs.twimg.com/card_img/1361157156658176007/9x-PKaaB?format=jpg&name=240x240,1,2,4
joão victor,@peraltacomics,2021-02-08T23:55:03.000Z,"bateu uma saudade de acordar cedo todo destruído, pegar ônibus, copiar texto enquanto conversava com meus amgs... corona canalha tirou meu ultimo ano",GIF,https://pbs.twimg.com/tweet_video_thumb/EthJTzSWQAEhJUl.jpg,1,6,9
Rádio Clube do Pará,@rclubepara,2021-02-08T23:51:00.000Z,"Luiza Helena Trajano, dona do Magazine Luiza, lança iniciativa para vacinar todos os brasileiros contra a covid-19 até setembro/2021. Unidos pela Vacina é a iniciativa coordenada pelo grupo Mulheres do Brasil, liderado pela empresária e reúne mais de 75 mil mulheres no mundo.",,https://pbs.twimg.com/media/Etupdu-WgAAiTyd?format=jpg&name=small,,,25
Rede Brasil Amazônia,@RBATVBelem,2021-02-08T23:50:00.000Z,"Luiza Helena Trajano, dona do Magazine Luiza, lança iniciativa para vacinar todos os brasileiros contra a covid-19 até setembro/2021. Unidos pela Vacina é a iniciativa coordenada pelo grupo Mulheres do Brasil, liderado pela empresária e reúne mais de 75 mil mulheres no mundo.",,https://pbs.twimg.com/media/EtuohpOXEAIonr-?format=jpg&name=small,1,4,21
Antony,@J22ant,2021-02-09T23:57:26.000Z,"Os médicos associam as vacinas, Pfizer e Moderna, a doenças sanguíneas, potencialmente fatais!.","Comentar o Tweet
Mohamed Tahiri
@MohamedTahiri_
 · 9 de fev
Les médecins associent Pfizer et les vaccins Moderna à des troubles sanguins potentiellement mortels

https://childrenshealthdefense.org/defender/pfizer-moderna-vaccines-life-threatening-blood-disorder/…",https://pbs.twimg.com/profile_images/1354179085065453568/xaj8Bsl8_mini.jpg,,4,2
alana,@alanambm,2021-02-09T23:48:37.000Z,"Fazendo meu papel como profissional da saúde, cidadã, com o pacto social que é a vacinação e claro o meu completo amor pela ciência! BORA VACINAR GALERA ",,https://pbs.twimg.com/media/Et0pVg1XYAMDy30?format=jpg&name=small,,,6
Isabela Pereira,@isapeartree_,2021-02-09T23:59:49.000Z,No Jornal Hoje passou uma matéria sobre a vacinação no Amazonas e eu chorei largada com essa fala aqui. E ainda tem gente que quer desmanchar o SUS. Defendam o SUS! Defendam a vacinação!!!,,https://pbs.twimg.com/ext_tw_video_thumb/1359290698663669760/pu/img/5_blG9LTPGAv1lAe.jpg,,1,1
Portal Terça Livre,@tercalivre,2021-02-09T23:47:39.000Z,Portugal não aconselha uso da vacina de Oxford para idosos com mais de 65 anos - https://tercalivre.com.br/?p=165495,,https://pbs.twimg.com/media/Et0pHumXcAMmp98?format=jpg&name=small,5,105,299
Portal Terça Livre,@tercalivre,2021-02-09T23:47:31.000Z,"Insumos para produzir 2,8 milhões de doses da vacina AstraZeneca/Oxford chegam ao Brasil - https://tercalivre.com.br/?p=165535",,https://pbs.twimg.com/media/Et0pFweXIAMNBDh?format=jpg&name=small,8,85,613
ɐllǝɐɟɐᴚ,@rafanicolodi,2021-02-09T23:55:12.000Z,"encerro aqui minha opinião sobre essa merda que já ta me irritando, como se eu que decidisse o calendário de vacinação...... ou vcs realmente acham que eu tomaria a vacina na frente das minhas avós por puro egoísmo?",,https://pbs.twimg.com/media/Et0qd1KXcAMkExD?format=jpg&name=small,3,,19
Guilherme Oliveira,@GuiDMS,2021-02-09T23:51:48.000Z,"Meu vô ansioso e pronto pra voltar a enxergar antes de tirar a catarata dos olhos 
 

agora só falta a vacina chegar na vila",,https://pbs.twimg.com/media/Et0qEONWgAEhfnc?format=jpg&name=900x900,1,,7
G1 AP,@g1ap,2021-02-09T23:59:02.000Z,"Covid-19: vacinação em idosos de 90 anos ou mais inicia em Santana nesta quarta, 10. Veja detalhes =>  http://glo.bo/2LzyWte #G1AP",,https://pbs.twimg.com/media/Et0rs6SXEAIkGVp?format=jpg&name=small,1,2,12
Estado de Minas,@em_com,2021-02-09T23:58:27.000Z,Pode beber após vacinar? Confira perguntas e respostas sobre a vacinação,"Pode beber após vacinar? Confira perguntas e respostas sobre a vacinação
Cada vez mais pessoas são imunizadas contra a COVID-19, mas ainda restam dúvidas; Grávidas podem vacinar? Quem já se infectou precisa de vacina?
em.com.br",https://pbs.twimg.com/card_img/1361828811965366274/4ySVqyxb?format=jpg&name=small,1,9,12
fmalacoFREE,@FmalacoF,2021-02-09T23:56:25.000Z,"Por lá estão falando da ""Variante de Jalisco"" (apelido da E484K), no Norte do país. Um dos contágios teria ocorrido em Puerto Vallarta. São 4 infectados: 2 pessoas com cerca de 30 anos, um terceiro com mais de 60 e o último doente, sem dados revelados.","Cepa E484K identificada en la UdeG es una mutación no una variante
Que la cepa E484K del virus Sars-Cov2 detectada por investigadores de la Universidad de Guadalajara es una mutación no una variante del coronavirus
udgtv.com",https://pbs.twimg.com/card_img/1362826486571536386/sGjvSZcU?format=jpg&name=small,3,2,15
A Gazeta ES,@AGazetaES,2021-02-09T23:46:56.000Z,ES já vacina profissionais de saúde fora da linha frente da Covid,"ES já vacina profissionais de saúde fora da linha de frente da Covid
Após cumprir a meta de vacinação do público prioritário, cidades capixabas começaram a vacinar trabalhadores de saúde que atuam em outras áreas
agazeta.com.br",https://pbs.twimg.com/card_img/1361845894660952064/F3cAaBJl?format=jpg&name=small,4,3,49
Demetrius,@Dsoaresmt,2021-02-09T23:59:35.000Z,"A transmissão da Globo parou nos anos 90 e lá ficou. Espero que a Band consiga fazer uma transmissão atual, moderna...

Focada nos heróis do presente.","Comentar o Tweet
Band.com.br
@portaldaband
 · 9 de fev
Grupo Bandeirantes confirma transmissão exclusiva da Fórmula 1 até 2022

Clique no link e saiba mais: https://bit.ly/3aOmE94",https://pbs.twimg.com/profile_images/1339206921115594753/puc1LQBe_mini.jpg,1,,3
Câmara dos Deputados,@camaradeputados,2021-02-09T16:48:14.000Z,"Foi apresentado um Projeto de Lei que proíbe o empregador de exigir que o trabalhador seja vacinado contra a #Covid19 para fins de admissão em um emprego ou manutenção do vínculo empregatício. Confira a proposta do deputado 
@danielPMERJ
.","Projeto proíbe empregador de exigir que trabalhador seja vacinado contra Covid-19 - Notícias
camara.leg.br",https://pbs.twimg.com/card_img/1359177716122148867/fpaZspN9?format=jpg&name=small,735,"2,5 mil","10,7 mil"
Instituto Brasil-Israel,@ibi_br,2021-02-09T23:45:18.000Z,"Teve início hoje, no sul de Tel Aviv, a vacinação de requerentes de asilo e trabalhadores temporários em Israel ",,https://pbs.twimg.com/media/Et0olK3XIAAZrAJ?format=jpg&name=small,,,9
Dados da COVID-19 no Brasil,@covid19brbot,2021-02-09T23:59:37.000Z," [ATUALIZAÇÃO] 
 Fonte: Secretarias Estaduais de Saúde (https://covid19br.wcota.me)
 Brasil tem 9.606.579 casos e 233.688 óbitos por #coronavirus.
 São 58.500 casos e 1.518 óbitos novos em relação ao balanço do dia anterior do Ministério da Saúde.",,https://pbs.twimg.com/media/Et0r3F5XUAU7Ovo?format=jpg&name=small,1,1,6
CNN Brasil Business,@CNNBrBusiness,2021-02-09T23:55:59.000Z,"A empresária Luiza Helena Trajano, do Magazine Luiza, anunciou nesta segunda-feira a criação do Unidos Pela Vacina, movimento que quer facilitar a distribuição do imunizante contra a Covid-19 para os brasileiros","Como o movimento criado por Luiza Trajano quer atuar no combate à pandemia
O grupo já deixou claro que, no primeiro momento, não pretende disponibilizar uma verba para o movimento
cnnbrasil.com.br",https://pbs.twimg.com/card_img/1361826714628857862/ddKT756d?format=jpg&name=small,13,37,374
RD1 - Notícias da TV e Famosos,@rd1oficial,2021-02-09T23:59:52.000Z,"INÍCIO DA IMUNIZAÇÃO ➥ Aos 88 anos, Léo Batista recebe vacina contra a covid-19 https://rd1.com.br/aos-88-anos-leo-batista-recebe-vacina-contra-covid-19/… Veja Mais no 
@RD1Oficial","Aos 88 anos, Léo Batista recebe vacina contra a covid-19 | RD1
Cada vez mais famosos veteranos estão se vacinando contra a covid-19 no Brasil. Na tarde de hoje (9) foi a vez de Léo Batista, de 88 anos. O jornalista esportivo recebeu a primeira dose da vacina...
rd1.com.br",https://pbs.twimg.com/card_img/1361863580807798786/5GgIvk5v?format=jpg&name=small,,3,9
Pheeno,@SitePheeno,2021-02-09T23:51:57.000Z,"Chamado de “pai da medicina Islã” por seguidores, religioso diz que vacina contra Covid-19 “torna as pessoas gays”. http://bit.ly/2MQFVyD",,https://pbs.twimg.com/media/Et0qApcXcAE_r_T?format=jpg&name=small,1,2,9
santos,@ggoncalosantos_,2021-02-09T23:55:12.000Z,Este levou uma das que o Corona traz as 10 de coleção numa mochila depois de cada jogo ,"Comentar o Tweet
saltfingering
@SaltFingering
 · 9 de fev
Eles têm razão. Coitado do Corona.",https://pbs.twimg.com/profile_images/1070631385520660480/p90YH9WO_mini.jpg,1,2,2
Paulo Gala,@paulogala,2021-02-09T23:50:57.000Z,"E o Estado fez a vacina https://youtu.be/kdL2w8m23Vs via 
@YouTube","E o Estado fez a vacina
Qual empresa tomaria o risco de investir numa vacina para qualquer vírus do Futuro? O governo americano tomou. Faria sentido para uma empresa privada investi...
youtube.com",https://pbs.twimg.com/card_img/1362036825074843650/ThEX4QWP?format=jpg&name=240x240,,4,21
Maurício Bunazar,@ProfBunazar,2021-02-10T23:43:12.000Z,"Médico recém formado é menos médico? Médico de família de elite é menos médico? Aliás, 99% dos médicos vêm de família de elite. Vão caçar sapo","Comentar o Tweet
VEJA
@VEJA
 · 10 de fev
Pivôs de polêmica, médicos recém-formados e de famílias de elite recebem 2ª dose de vacina em Manaus https://veja.abril.com.br/blog/maquiavel/pivos-de-polemica-medicos-recem-formados-tomam-a-segunda-dose-em-manaus/…",https://pbs.twimg.com/profile_images/1271506387860946945/7XBj9w3T_mini.jpg,11,3,103
Pablo Capistrano,@PabloCapistrano,2021-02-10T23:53:36.000Z,"Ato criminoso, gente que faz uma coisa dessas é canalha no mais profundo sentido do terno.","Comentar o Tweet
Rádio Sagres 730
@sagres730
 · 10 de fev
Vídeo mostra momento em que vacina não é injetada em idosa. Floramy de Oliveira Jordão, de 88 anos, só recebeu a dose de forma correta depois que a filha dela, que fez o vídeo, denunciou o ocorrido. O caso aconteceu em Goiânia.",https://pbs.twimg.com/profile_images/966783002125701120/cOCjTDza_mini.jpg,2,1,9
Benfica da depressão,@DepreBenfica,2021-02-10T23:53:06.000Z,"*Corona chora no balneário*
Esgaio: ",,https://pbs.twimg.com/media/Et5z9MGVIAEnkbd?format=jpg&name=small,,114,513
Filipe JS,@Filipe9,2021-02-10T23:57:06.000Z,"Gente me abraça, ME ABRAÇA, minha mãe antivacina diz que vai tomar a vacina mano  Tô chorando de emoção",GIF,https://pbs.twimg.com/tweet_video_thumb/Et503hTXUAQPf4v.jpg,1,,2
SBT,@SBTonline,2021-02-10T23:50:00.000Z,"Covid-19: médicos defendem prioridade de vacinação para pacientes com câncer - (Via 
@sbtjornalismo
)

Mortalidade em pessoas com a doença chega a ser seis vezes maior ao contrair o novo coronavírus https://tinyurl.com/sbt160882",,https://pbs.twimg.com/media/Et5ftiyXUAIZJSy?format=jpg&name=small,,1,33
Edson Salomão,@edsonsalomaosp,2021-02-10T23:57:11.000Z,"Amanhã as 9h00 estarei conversando com 
@verdouglasgomes
, Vereador de Niterói/RJ, sobre a lei absurda que obriga os cidadãos que recebem o Auxílio Emergencial Municipal a tomarem a vacina contra o Covid-19 para não perderem o benefício. Não perca! Compartilhem.",,https://pbs.twimg.com/media/Et505WDUYAAoRrK?format=jpg&name=small,,27,108
malu,@malufonsecacf,2021-02-10T23:50:22.000Z,Corona que me perdoe mas vou ter q lançar o evento nos 20 anos dela,,https://pbs.twimg.com/media/Et5zVMMWQAA2P3N?format=jpg&name=240x240,2,,5
maria brum,@mariaelisabrum,2021-02-10T23:58:18.000Z,enquanto isso minha avó segue sem vacina ...,"Comentar o Tweet
nalu
@naludelph
 · 10 de fev
kakakak nego q n tem contato direto c covid e nem é idoso sendo vacinado vai entender
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1362219188702613505/yId_24J8_mini.jpg,,1,4
Kim D. Paim,@kimpaim,2021-02-10T22:26:06.000Z,"Auhauahahuahau

Usem 2 máscaras agora!

Ciência! Sigam a Ciência e não sejam negacionistas","Comentar o Tweet
CNN Brasil
@CNNBrasil
 · 10 de fev
Usar duas máscaras aumenta proteção contra Covid-19, diz estudo",https://pbs.twimg.com/profile_images/1202609722257485824/NcFn6f7X_mini.jpg,479,583,"3,3 mil"
VEJA,@VEJA,2021-02-10T23:40:44.000Z,"Pivôs de polêmica, médicos recém-formados e de famílias de elite recebem 2ª dose de vacina em Manaus https://veja.abril.com.br/blog/maquiavel/pivos-de-polemica-medicos-recem-formados-tomam-a-segunda-dose-em-manaus/…",,https://pbs.twimg.com/media/Et5wsc_VoAAj2yx?format=jpg&name=small,36,47,176
pinti,@Pinto331,2021-02-10T23:51:55.000Z,O corona sai assim TODOS os jogos crlh,"Comentar o Tweet
LPDD
@ligaptdadepre
 · 10 de fev
*Corona chora no balneário *
Esgaio: 
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1362243199910215681/zAALs21t_mini.jpg,,1,3
charli xis xis,@biatrislola,2021-02-10T23:50:30.000Z,poste aqui sua foto de folião para a gente lembrar como era quanto tinha carnaval.,"Comentar o Tweet
princesa degustadora de ervas especiais
@antiesss
 · 10 de fev
poste aqui sua foto de folião para a gente lembrar como era quanto tinha carnaval.

eu amo o conceito de n ver as irmãs tourinho  nunca exceto carnaval  twitter.com/assyahtt/statu…
Mostrar esta sequência",https://pbs.twimg.com/media/Et5zUWHXIAAdLTb?format=jpg&name=360x360,2,4,16
Jornal Boqnews,@boqnews,2021-02-10T23:59:33.000Z,#Santos Cidade terá esquema especial no drive thru para vacinação na Arena Santos. Confira detalhes.,"Santos terá esquema de trânsito para drive thru de vacinação
Vacinação é prioritária aos idosos com mais de 85 anos
boqnews.com",https://pbs.twimg.com/card_img/1362211427252113409/E7x6QPm-?format=jpg&name=240x240,,,4
Jornal do Comércio,@JC_RS,2021-02-10T23:55:00.000Z,#Saúde: Porto Alegre vacina mais de 3 mil idosos com 90 anos ou mais no primeiro dia,"Porto Alegre vacina mais de 3 mil idosos com 90 anos ou mais no primeiro dia
Foram 3.307 doses aplicados ao todo, para a faixa de pessoas com 90 anos ou mais
jornaldocomercio.com",https://pbs.twimg.com/card_img/1362350839462035458/aHw6weom?format=jpg&name=small,,1,6
cachaceira emocionada,@mariapadial_,2021-02-10T23:53:43.000Z,corona vc n tinha o direito de tirar a minha putaria favorita,"Comentar o Tweet
Manuela
@ManuelaDavila
 · 10 de fev
Corrente: Poste aqui sua foto de folião para a gente lembrar como era quando tinha carnaval.  twitter.com/andrezadelgado…",https://pbs.twimg.com/media/Et50F_sUYAI_asl?format=jpg&name=medium,2,3,21
"Thaïs
kisuki.me/assinaturas",@thaiskisuki,2021-02-10T23:51:01.000Z,"Fiquem em casa, usem máscara e tomem vacina que ano que vem a gente tira o atraso, se tudo der certo.","Comentar o Tweet
Parahyba Threads
@ParahybaThreads
 · 10 de fev
E pensar que essa hora eu deveria estar em um ônibus lotado cantarolando ""João pessoa sonha com o seu verde colorido azul do mar"" em direção a miramar provido apenas do passe e de 50 conto",https://pbs.twimg.com/profile_images/1279506638504894465/b8lXazNx_mini.jpg,,,2
Claudio Dantas,@claudioedantas,2021-02-10T23:52:45.000Z,Senado aprova veto à desativação de hospitais de campanha enquanto não houver ampla vacinação,"Senado aprova veto à desativação de hospitais de campanha enquanto não houver ampla vacinação - O...
O Senado aprovou nesta quarta-feira (19) projeto de lei que proíbe a desativação de hospitais de campanha enquanto não houver vacinação de pelo menos 70% da população contra a Covid-19 nas cidades em...
oantagonista.com",https://pbs.twimg.com/card_img/1362225061160181760/ni5loLxJ?format=jpg&name=small,2,6,50
Ricardo | 22,@Meco22,2021-02-10T23:50:19.000Z,É este que é o Corona?,"Comentar o Tweet
Out Of Context Liga NOS
@oocliganos
 · 10 de fev",https://pbs.twimg.com/profile_images/1359640816852033540/wr6JICxk_mini.jpg,1,1,9
Rose Barros . ANB,@rosedbarros,2021-02-10T23:49:52.000Z,Senado aprova projeto que proíbe desativação de hospitais de campanha enquanto não houver ampla vacinação - Agora Notícias Brasil,"Senado aprova projeto que proíbe desativação de hospitais de campanha enquanto não houver ampla...
Texto abre uma exceção para o fechamento dos hospitais ""caso haja leitos disponíveis na central de regulação do respectivo ente""
agoranoticiasbrasil.com.br",https://pbs.twimg.com/card_img/1362197843742760963/Cz0iojNK?format=jpg&name=small,2,11,23
Deixa o Loen te leitar?,@_Leitadas_Loen,2021-02-11T23:22:10.000Z,"Mutação normal e esperada que acontece com todo vírus basicamente, mas que a imprensa notícia com alarde pra continuar a campanha do medo, pavor e condicionar o gado a continuar entregando todos os seus direitos em troca de proteção.","Comentar o Tweet
Rodrigo #100PanicoViros
@digosantos1989
 · 11 de fev
Oi @_Leitadas_Loen o que é essa porra cepaaaa que toda mídia porca fala?",https://pbs.twimg.com/profile_images/1348432720641331200/dyqCYPPg_mini.jpg,25,74,500
Bia Kicis,@Biakicis,2021-02-11T19:11:01.000Z,"Aprovamos hoje o PL 25/21 que altera o Código Penal p/ punir condutas como desvio da vacina e simulação na aplicação. Aprovada minha Emenda que tipificou e pune com rigor a simulação na vacinação. Parabéns à relatora 
@MargaretCoelho",,https://pbs.twimg.com/ext_tw_video_thumb/1359942930388107267/pu/img/exVRBDxjhAPUpCks.jpg,419,"2,5 mil","13,1 mil"
Elô |,@ezanatto,2021-02-11T23:40:27.000Z,"Em resposta a 
@ezanatto",MASSSSSS tô aqui pirando a cabeça nos vestidos - e acho que acabei de escolher o meu ,https://abs-0.twimg.com/emoji/v2/72x72/1f61b.png,4,,7
Erica Malunguinho,@malunguinho,2021-02-11T23:56:22.000Z,"VAI COMEÇAR A VACINAÇÃO PARA A POPULAÇÃO EM SITUAÇÃO DE RUA! 

É um acalanto, mas embora a vacinação da pop rua comece amanhã no município de SP, apenas maiores de 60 anos serão vacinados. É preciso expandir para todo o estado.  Precisamos ir além!","Prefeitura de São Paulo começa a vacinar população em situação de rua
Moradores de rua maiores de 60 anos receberão primeiras doses na sexta-feira 12
cartacapital.com.br",https://pbs.twimg.com/card_img/1362419965425373185/_YmM2JDm?format=jpg&name=small,4,56,447
Artemis Zamis-Vacina para todos já.,@esquerdeando,2021-02-11T23:58:38.000Z,"Em Moscou qualquer um pode tomar vacina - e ainda ganha um sorvete | Mundo | G1 https://g1.globo.com/mundo/noticia/2021/02/11/em-moscou-qualquer-um-pode-tomar-vacina-e-ainda-ganha-um-sorvete.ghtml… 

Aqui, tem humanos que fingem aplicar a vacina em idosos.","Em Moscou qualquer um pode tomar vacina - e ainda ganha um sorvete
Na Praça Vermelha, o posto de vacinação contra a covid-19 é quase uma atração turística. Ali, a Sputnik V pode ser tomada por quem quiser, incluindo estrangeiros - e com direito a brinde.
g1.globo.com",https://pbs.twimg.com/card_img/1362467222891814912/72gzjtNQ?format=jpg&name=small,4,26,89
Fernando Amaral,@JairEuAcredito,2021-02-11T23:58:12.000Z,Filha percebe que vacina não foi aplicada na mãe e denuncia no ato,"Filha percebe que vacina não foi aplicada na mãe e denuncia no ato - Presidente Bolsonaro
Imagens mostram que enfermeira chegou a colocar a agulha em Florami de Oliveira, mas não aplicou a dose do imunizante. Uma mulher de 88 anos não recebeu a aplicação da dose da vacina contra o novo...
presidentebolsonaro.com",https://pbs.twimg.com/card_img/1362683135415189511/cAN2wXAz?format=jpg&name=small,1,8,14
Jornal O Globo,@JornalOGlobo,2021-02-11T23:55:32.000Z,"Em visita à China, Fábio Faria quebra gelo com a Huawei, é recebido sem quarentena e pede ajuda com a vacina","Em visita à China, Fábio Faria quebra gelo com a Huawei, é recebido sem quarentena e pede ajuda com...
Após partida da comitiva do ministro, por precaução, 40 pessoas, incluindo executivos da companhia e diplomatas brasileiros, precisarão fazer isolamento
oglobo.globo.com",https://pbs.twimg.com/card_img/1362457015969316866/YyIWIVxE?format=jpg&name=small,15,15,57
DJ NOVINHO DO JACA ...,@novinhosagati,2021-02-11T23:59:24.000Z,"Dia 16/02 terça feira tem no sítio. 
Peguem a visão....
#Jacaré #picapau #cachambi",,https://pbs.twimg.com/media/Et--_ZtXAAUOUiQ?format=jpg&name=small,,,4
Gabriela Rodart,@rodartgabriela,2021-02-11T23:59:47.000Z,"A pessoa foi VACINADA mas ainda assim usa DUAS MÁSCARAS, afinal, ""nenhuma vacina é 100%"". NUNCA irão devolver sua vida normal voluntariamente. Você deve tomar o controle da sua vida.",,https://pbs.twimg.com/media/Et-_EywXEAAttpI?format=jpg&name=900x900,6,16,123
hwtbr,@howtobre,2021-02-11T23:57:59.000Z,certeza que foi o rodox quem enviou a pergunta de tomar a vacina no pau — AAAAAAAAAAAA,"bretohow
CuriousCat is a Q&A social network that allows you to connect with your followers and know new people.
curiouscat.qa",https://pbs.twimg.com/card_img/1360065807783493635/GXFpLJm_?format=jpg&name=240x240,3,,17
Revista ISTOÉ,@RevistaISTOE,2021-02-11T23:56:02.000Z,No total são 236.397 mortes registradas e 9.716.298 pessoas contaminadas no Brasil #covid19 #coronavírus #pandemia,"País registra 1.452 mortes pela Covid-19 em 24h, maior balanço diário desde julho - ISTOÉ Indepen...
A média móvel de mortes por covid-19, que registra as oscilações dos últimos sete dias e elimina distorções entre um número alto de meio de semana e baixo de fim de semana, ficou em 1.073 nesta...
istoe.com.br",https://pbs.twimg.com/card_img/1362551684241719301/nNTy8pNw?format=jpg&name=small,,6,24
Vini,@viniisandrini,2021-02-11T23:52:49.000Z,"comprar vacinas, matéria para produzir vacina, seringa e o que presta não quer né fdp","Comentar o Tweet
UOL
@UOL
 · 11 de fev
Bolsonaro quer importar spray contra o câncer de Israel para tratar covid http://zpr.io/RH6gA",https://pbs.twimg.com/profile_images/1145768271976833025/eJwMOVfN_mini.png,,1,2
Deixa o Loen te leitar?,@_Leitadas_Loen,2021-02-11T23:16:08.000Z,Como ele pretende fazer isso se eu não pretendo me vacinar? ,,https://pbs.twimg.com/media/Et-1FaRWYAAnwgQ?format=jpg&name=small,270,181,"1,6 mil"
anaira,@anaaaa_duarte,2021-02-11T23:55:32.000Z,corona vc me paga seu fdp,"Comentar o Tweet
D.
@desibfr
 · 11 de fev
mané live de carnaval, eu quero me drogar, beber no copo de desconhecido, pegar gelo do isopor de um grupo de pessoas que eu NUNCA vi na vida, usar balinha no sol de meio dia, abrir uma brahma 7:30 da manha cantando EEEEE FARAÓOOO
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1363109404413943810/aT-fdQsk_mini.jpg,,2,4
Belém Notícias,@Belem_Noticias,2021-02-11T23:57:35.000Z,"Um recém-nascido desenvolveu anticorpos contra a covid-19 depois da mãe ter sido vacinada contra a doença, indica pesquisa conduzida por pesquisadores da Universidade da Flórida, nos Estados Unidos.",,https://pbs.twimg.com/media/Et--ktfXcAIJ-0o?format=jpg&name=small,1,1,23
Eixo Político,@eixopolitico,2021-02-11T19:17:25.000Z," Jacinda Ardern, primeira-ministra da Nova Zelândia, participa de um grande churrasco ao ar livre durante feriado no país.

Sem máscaras, sem lockdowns e sem novos casos de Covid-19.","De 
Goodable",https://pbs.twimg.com/ext_tw_video_thumb/1358828286038671361/pu/img/3m2LxeTENz-k3AZA.jpg,174,"1,5 mil","6,4 mil"
Jornal da Record,@jornaldarecord,2021-02-11T23:47:25.000Z,"Vacinômetro: 4,5 milhões de pessoas receberam a 1ª dose da vacina contra o coronavírus no Brasil #JornalDaRecord #JR24H",,https://pbs.twimg.com/amplify_video_thumb/1360012413202911234/img/uI3GJB4gF2hFwA2U.jpg,,4,13
battz,@botts___,2021-02-11T22:17:02.000Z,"esse rapaz começou muito bem, deu umas derrapadas feias no meio do processo, mas ainda assim, é mais viável que o bolsodoria, na minha humilde opinião...","Comentar o Tweet
CNN Brasil
@CNNBrasil
 · 11 de fev
Ala do PSDB quer Eduardo Leite como candidato em 2022",https://pbs.twimg.com/profile_images/1202609722257485824/NcFn6f7X_mini.jpg,8,2,13
